351,2.0
352,8.0
353,8.0
354,7.0
355,0.0
356,2.0
357,9.0
358,0.0
359,8.0
360,0.0
361,1.0
362,4.0
363,5.0
364,6.0
365,8.0
366,2.0
367,7.0
368,8.0
369,5.0
370,4.0
371,6.0
372,1.0
373,2.0
374,1.0
375,4.0
376,5.0
377,4.0
378,2.0
379,6.0
380,3.0
381,4.0
382,7.0
383,9.0
384,8.0
385,3.0
386,6.0
387,5.0
388,0.0
389,8.0
390,0.0
391,8.0
392,4.0
393,7.0
394,5.0
395,1.0
396,0.0
397,2.0
398,0.0
399,3.0
400,5.0
401,1.0
402,6.0
403,5.0
404,1.0
405,4.0
406,8.0
407,8.0
408,1.0
409,5.0
410,6.0
411,8.0
412,5.0
413,6.0
414,5.0
415,1.0
416,1.0
417,9.0
418,8.0
419,1.0
420,9.0
421,8.0
422,8.0
423,8.0
424,5.0
425,1.0
426,7.0
427,5.0
428,8.0
429,7.0
430,5.0
431,1.0
432,6.0
433,1.0
434,0.0
435,5.0
436,7.0
437,2.0
438,3.0
439,5.0
440,8.0
441,7.0
442,0.0
443,2.0
444,5.0
445,8.0
446,5.0
447,4.0
448,5.0
449,2.0
450,0.0
451,8.0
452,2.0
453,9.0
454,4.0
455,7.0
456,9.0
457,0.0
458,3.0
459,0.0
460,6.0
461,1.0
462,9.0
463,7.0
464,5.0
465,6.0
466,5.0
467,1.0
468,4.0
469,7.0
470,6.0
471,3.0
472,3.0
473,2.0
474,6.0
475,1.0
476,7.0
477,3.0
478,7.0
479,1.0
480,8.0
481,2.0
482,8.0
483,0.0
484,2.0
485,0.0
486,8.0
487,9.0
488,8.0
489,6.0
490,8.0
491,2.0
492,4.0
493,5.0
494,3.0
495,9.0
496,8.0
497,7.0
498,6.0
499,4.0
500,6.0
501,5.0
502,1.0
503,6.0
504,4.0
505,0.0
506,7.0
507,0.0
508,3.0
509,0.0
510,0.0
511,3.0
512,1.0
513,9.0
514,2.0
515,1.0
516,9.0
517,6.0
518,2.0
519,3.0
520,5.0
521,4.0
522,3.0
523,7.0
524,6.0
525,9.0
526,4.0
527,2.0
528,3.0
529,1.0
530,3.0
531,7.0
532,5.0
533,3.0
534,6.0
535,9.0
536,1.0
537,1.0
538,7.0
539,3.0
540,4.0
541,6.0
542,1.0
543,2.0
544,2.0
545,7.0
546,4.0
547,8.0
548,7.0
549,6.0
550,4.0
551,3.0
552,2.0
553,5.0
554,8.0
555,5.0
556,8.0
557,9.0
558,6.0
559,5.0
560,8.0
561,5.0
562,6.0
563,4.0
564,0.0
565,6.0
566,5.0
567,0.0
568,6.0
569,5.0
570,4.0
571,3.0
572,9.0
573,1.0
574,8.0
575,7.0
576,7.0
577,6.0
578,8.0
579,7.0
580,8.0
581,1.0
582,7.0
583,4.0
584,1.0
585,3.0
586,2.0
587,0.0
588,5.0
589,1.0
590,2.0
591,1.0
592,0.0
593,0.0
594,8.0
595,8.0
596,5.0
597,4.0
598,8.0
599,0.0
600,2.0
601,5.0
602,6.0
603,9.0
604,8.0
605,2.0
606,6.0
607,0.0
608,6.0
609,7.0
610,3.0
611,2.0
612,4.0
613,5.0
614,6.0
615,7.0
616,5.0
617,9.0
618,5.0
619,3.0
620,3.0
621,9.0
622,2.0
623,9.0
624,0.0
625,1.0
626,7.0
627,7.0
628,2.0
629,7.0
630,6.0
631,4.0
632,1.0
633,3.0
634,7.0
635,4.0
636,9.0
637,0.0
638,0.0
639,5.0
640,9.0
641,0.0
642,1.0
643,7.0
644,2.0
645,2.0
646,7.0
647,3.0
648,8.0
649,0.0
650,6.0
651,7.0
652,3.0
653,7.0
654,2.0
655,8.0
656,5.0
657,5.0
658,5.0
659,4.0
660,1.0
661,1.0
662,7.0
663,3.0
664,6.0
665,5.0
666,0.0
667,2.0
668,2.0
669,5.0
670,4.0
671,6.0
672,8.0
673,6.0
674,5.0
675,0.0
676,0.0
677,5.0
678,0.0
679,5.0
680,3.0
681,0.0
682,1.0
683,4.0
684,0.0
685,1.0
686,6.0
687,0.0
688,2.0
689,0.0
690,7.0
691,4.0
692,1.0
693,2.0
694,9.0
695,8.0
696,9.0
697,0.0
698,3.0
699,1.0
700,5.0
701,4.0
702,6.0
703,0.0
704,5.0
705,1.0
706,2.0
707,1.0
708,4.0
709,4.0
710,1.0
711,2.0
712,7.0
713,3.0
714,6.0
715,8.0
716,2.0
717,7.0
718,0.0
719,1.0
720,9.0
721,0.0
722,0.0
723,2.0
724,5.0
725,8.0
726,4.0
727,0.0
728,4.0
729,2.0
730,9.0
731,2.0
732,1.0
733,3.0
734,7.0
735,8.0
736,9.0
737,8.0
738,7.0
739,5.0
740,5.0
741,0.0
742,7.0
743,1.0
744,0.0
745,1.0
746,7.0
747,7.0
748,9.0
749,4.0
750,6.0
751,7.0
752,7.0
753,5.0
754,7.0
755,0.0
756,6.0
757,8.0
758,4.0
759,3.0
760,5.0
761,7.0
762,5.0
763,1.0
764,9.0
765,0.0
766,9.0
767,0.0
768,0.0
769,3.0
770,5.0
771,0.0
772,9.0
773,4.0
774,1.0
775,2.0
776,3.0
777,5.0
778,0.0
779,9.0
780,2.0
781,5.0
782,2.0
783,1.0
784,9.0
785,3.0
786,9.0
787,0.0
788,1.0
789,8.0
790,5.0
791,4.0
792,1.0
793,2.0
794,8.0
795,4.0
796,4.0
797,9.0
798,6.0
799,8.0
800,7.0
801,6.0
802,9.0
803,0.0
804,1.0
805,6.0
806,4.0
807,7.0
808,0.0
809,5.0
810,5.0
811,6.0
812,0.0
813,8.0
814,6.0
815,1.0
816,9.0
817,5.0
818,9.0
819,8.0
820,0.0
821,2.0
822,7.0
823,3.0
824,9.0
825,6.0
826,6.0
827,5.0
828,4.0
829,4.0
830,6.0
831,1.0
832,0.0
833,0.0
834,5.0
835,9.0
836,2.0
837,7.0
838,1.0
839,9.0
840,5.0
841,0.0
842,2.0
843,8.0
844,7.0
845,6.0
846,5.0
847,3.0
848,7.0
849,9.0
850,8.0
851,4.0
852,6.0
853,2.0
854,6.0
855,3.0
856,6.0
857,3.0
858,9.0
859,1.0
860,2.0
861,3.0
862,2.0
863,2.0
864,8.0
865,7.0
866,2.0
867,6.0
868,6.0
869,8.0
870,0.0
871,7.0
872,7.0
873,6.0
874,1.0
875,2.0
876,4.0
877,7.0
878,6.0
879,0.0
880,2.0
881,1.0
882,3.0
883,8.0
884,4.0
885,8.0
886,3.0
887,5.0
888,6.0
889,6.0
890,9.0
891,8.0
892,6.0
893,7.0
894,7.0
895,0.0
896,6.0
897,8.0
898,8.0
899,8.0
900,6.0
901,8.0
902,0.0
903,8.0
904,3.0
905,6.0
906,2.0
907,1.0
908,3.0
909,6.0
910,1.0
911,1.0
912,4.0
913,4.0
914,4.0
915,1.0
916,6.0
917,9.0
918,1.0
919,2.0
920,3.0
921,3.0
922,1.0
923,2.0
924,6.0
925,5.0
926,1.0
927,3.0
928,8.0
929,3.0
930,2.0
931,4.0
932,3.0
933,7.0
934,8.0
935,9.0
936,3.0
937,1.0
938,6.0
939,1.0
940,9.0
941,4.0
942,0.0
943,3.0
944,2.0
945,1.0
946,6.0
947,1.0
948,6.0
949,7.0
950,3.0
951,0.0
952,3.0
953,1.0
954,5.0
955,7.0
956,8.0
957,6.0
958,2.0
959,3.0
960,3.0
961,9.0
962,5.0
963,5.0
964,0.0
965,6.0
966,7.0
967,2.0
968,4.0
969,3.0
970,4.0
971,1.0
972,4.0
973,1.0
974,0.0
975,9.0
976,4.0
977,2.0
978,4.0
979,9.0
980,8.0
981,4.0
982,1.0
983,1.0
984,6.0
985,6.0
986,8.0
987,9.0
988,3.0
989,5.0
990,9.0
991,4.0
992,4.0
993,2.0
994,4.0
995,9.0
996,3.0
997,1.0
998,2.0
999,1.0
1000,1.0
1001,9.0
1002,3.0
1003,3.0
1004,0.0
1005,1.0
1006,9.0
1007,4.0
1008,6.0
1009,4.0
1010,2.0
1011,2.0
1012,0.0
1013,3.0
1014,9.0
1015,6.0
1016,0.0
1017,6.0
1018,7.0
1019,5.0
1020,1.0
1021,1.0
1022,5.0
1023,3.0
1024,2.0
1025,8.0
1026,7.0
1027,7.0
1028,2.0
1029,0.0
1030,8.0
1031,0.0
1032,3.0
1033,8.0
1034,3.0
1035,0.0
1036,2.0
1037,0.0
1038,2.0
1039,0.0
1040,6.0
1041,3.0
1042,6.0
1043,9.0
1044,0.0
1045,6.0
1046,4.0
1047,3.0
1048,1.0
1049,1.0
1050,7.0
1051,1.0
1052,2.0
1053,9.0
1054,2.0
1055,8.0
1056,7.0
1057,0.0
1058,7.0
1059,6.0
1060,1.0
1061,8.0
1062,9.0
1063,3.0
1064,3.0
1065,6.0
1066,0.0
1067,1.0
1068,9.0
1069,7.0
1070,9.0
1071,7.0
1072,5.0
1073,9.0
1074,6.0
1075,2.0
1076,2.0
1077,8.0
1078,4.0
1079,5.0
1080,6.0
1081,0.0
1082,1.0
1083,2.0
1084,0.0
1085,1.0
1086,3.0
1087,6.0
1088,8.0
1089,3.0
1090,3.0
1091,9.0
1092,0.0
1093,3.0
1094,8.0
1095,6.0
1096,1.0
1097,8.0
1098,4.0
1099,7.0
1100,4.0
1101,5.0
1102,7.0
1103,6.0
1104,2.0
1105,2.0
1106,0.0
1107,0.0
1108,1.0
1109,3.0
1110,9.0
1111,1.0
1112,2.0
1113,2.0
1114,4.0
1115,7.0
1116,1.0
1117,8.0
1118,3.0
1119,5.0
1120,5.0
1121,4.0
1122,9.0
1123,2.0
1124,2.0
1125,0.0
1126,8.0
1127,5.0
1128,7.0
1129,2.0
1130,8.0
1131,1.0
1132,2.0
1133,9.0
1134,3.0
1135,1.0
1136,8.0
1137,2.0
1138,2.0
1139,8.0
1140,5.0
1141,5.0
1142,0.0
1143,8.0
1144,0.0
1145,6.0
1146,1.0
1147,8.0
1148,7.0
1149,3.0
1150,5.0
1151,1.0
1152,1.0
1153,5.0
1154,4.0
1155,8.0
1156,2.0
1157,4.0
1158,0.0
1159,4.0
1160,3.0
1161,2.0
1162,9.0
1163,7.0
1164,0.0
1165,3.0
1166,8.0
1167,4.0
1168,9.0
1169,9.0
1170,2.0
1171,7.0
1172,1.0
1173,6.0
1174,6.0
1175,3.0
1176,1.0
1177,5.0
1178,6.0
1179,1.0
1180,1.0
1181,1.0
1182,7.0
1183,3.0
1184,2.0
1185,9.0
1186,9.0
1187,7.0
1188,0.0
1189,2.0
1190,9.0
1191,2.0
1192,3.0
1193,6.0
1194,8.0
1195,5.0
1196,1.0
1197,4.0
1198,8.0
1199,9.0
1200,2.0
1201,6.0
1202,2.0
1203,0.0
1204,5.0
1205,2.0
1206,4.0
1207,2.0
1208,6.0
1209,4.0
1210,1.0
1211,5.0
1212,7.0
1213,0.0
1214,0.0
1215,3.0
1216,5.0
1217,6.0
1218,4.0
1219,9.0
1220,3.0
1221,9.0
1222,4.0
1223,4.0
1224,3.0
1225,1.0
1226,8.0
1227,0.0
1228,3.0
1229,7.0
1230,1.0
1231,5.0
1232,3.0
1233,2.0
1234,8.0
1235,9.0
1236,6.0
1237,5.0
1238,1.0
1239,2.0
1240,9.0
1241,8.0
1242,4.0
1243,8.0
1244,7.0
1245,3.0
1246,7.0
1247,5.0
1248,2.0
1249,3.0
1250,6.0
1251,1.0
1252,5.0
1253,4.0
1254,3.0
1255,5.0
1256,3.0
1257,0.0
1258,8.0
1259,3.0
1260,8.0
1261,5.0
1262,8.0
1263,0.0
1264,4.0
1265,9.0
1266,2.0
1267,4.0
1268,1.0
1269,4.0
1270,6.0
1271,2.0
1272,9.0
1273,2.0
1274,8.0
1275,2.0
1276,5.0
1277,8.0
1278,6.0
1279,0.0
1280,6.0
1281,8.0
1282,7.0
1283,5.0
1284,5.0
1285,4.0
1286,3.0
1287,9.0
1288,8.0
1289,4.0
1290,6.0
1291,9.0
1292,6.0
1293,5.0
1294,3.0
1295,1.0
1296,6.0
1297,8.0
1298,7.0
1299,9.0
1300,9.0
1301,0.0
1302,9.0
1303,1.0
1304,3.0
1305,5.0
1306,2.0
1307,3.0
1308,6.0
1309,7.0
1310,9.0
1311,6.0
1312,8.0
1313,2.0
1314,3.0
1315,2.0
1316,1.0
1317,4.0
1318,3.0
1319,7.0
1320,5.0
1321,7.0
1322,7.0
1323,2.0
1324,0.0
1325,2.0
1326,0.0
1327,6.0
1328,5.0
1329,1.0
1330,0.0
1331,9.0
1332,9.0
1333,9.0
1334,6.0
1335,6.0
1336,3.0
1337,2.0
1338,8.0
1339,4.0
1340,8.0
1341,4.0
1342,8.0
1343,4.0
1344,7.0
1345,6.0
1346,7.0
1347,6.0
1348,3.0
1349,9.0
1350,3.0
1351,3.0
1352,3.0
1353,0.0
1354,9.0
1355,3.0
1356,9.0
1357,3.0
1358,9.0
1359,0.0
1360,0.0
1361,1.0
1362,9.0
1363,9.0
1364,3.0
1365,6.0
1366,3.0
1367,6.0
1368,0.0
1369,6.0
1370,7.0
1371,5.0
1372,3.0
1373,2.0
1374,8.0
1375,7.0
1376,8.0
1377,5.0
1378,9.0
1379,1.0
1380,3.0
1381,9.0
1382,7.0
1383,4.0
1384,2.0
1385,5.0
1386,9.0
1387,8.0
1388,8.0
1389,5.0
1390,8.0
1391,5.0
1392,7.0
1393,2.0
1394,2.0
1395,5.0
1396,8.0
1397,0.0
1398,9.0
1399,4.0
1400,1.0
1401,3.0
1402,9.0
1403,6.0
1404,4.0
1405,7.0
1406,7.0
1407,7.0
1408,2.0
1409,8.0
1410,8.0
1411,4.0
1412,7.0
1413,0.0
1414,5.0
1415,6.0
1416,1.0
1417,7.0
1418,0.0
1419,4.0
1420,2.0
1421,8.0
1422,7.0
1423,2.0
1424,0.0
1425,3.0
1426,8.0
1427,8.0
1428,8.0
1429,1.0
1430,9.0
1431,2.0
1432,3.0
1433,7.0
1434,9.0
1435,4.0
1436,6.0
1437,3.0
1438,7.0
1439,6.0
1440,0.0
1441,1.0
1442,1.0
1443,7.0
1444,0.0
1445,2.0
1446,4.0
1447,7.0
1448,8.0
1449,6.0
1450,3.0
1451,0.0
1452,7.0
1453,0.0
1454,4.0
1455,2.0
1456,6.0
1457,1.0
1458,9.0
1459,4.0
1460,8.0
1461,8.0
1462,4.0
1463,7.0
1464,3.0
1465,1.0
1466,7.0
1467,1.0
1468,7.0
1469,4.0
1470,0.0
1471,2.0
1472,3.0
1473,7.0
1474,5.0
1475,1.0
1476,0.0
1477,7.0
1478,1.0
1479,2.0
1480,8.0
1481,7.0
1482,9.0
1483,9.0
1484,9.0
1485,8.0
1486,3.0
1487,1.0
1488,7.0
1489,2.0
1490,7.0
1491,1.0
1492,9.0
1493,5.0
1494,2.0
1495,4.0
1496,1.0
1497,3.0
1498,8.0
1499,3.0
1500,1.0
1501,6.0
1502,6.0
1503,2.0
1504,9.0
1505,1.0
1506,7.0
1507,6.0
1508,1.0
1509,0.0
1510,9.0
1511,2.0
1512,9.0
1513,4.0
1514,6.0
1515,5.0
1516,8.0
1517,0.0
1518,9.0
1519,6.0
1520,8.0
1521,4.0
1522,3.0
1523,2.0
1524,5.0
1525,4.0
1526,1.0
1527,7.0
1528,8.0
1529,0.0
1530,7.0
1531,9.0
1532,1.0
1533,4.0
1534,9.0
1535,3.0
1536,3.0
1537,3.0
1538,8.0
1539,2.0
1540,9.0
1541,2.0
1542,1.0
1543,7.0
1544,0.0
1545,2.0
1546,0.0
1547,2.0
1548,7.0
1549,8.0
1550,9.0
1551,6.0
1552,6.0
1553,5.0
1554,3.0
1555,8.0
1556,6.0
1557,7.0
1558,0.0
1559,3.0
1560,3.0
1561,6.0
1562,3.0
1563,3.0
1564,8.0
1565,3.0
1566,7.0
1567,7.0
1568,5.0
1569,7.0
1570,3.0
1571,7.0
1572,3.0
1573,9.0
1574,2.0
1575,8.0
1576,4.0
1577,9.0
1578,5.0
1579,8.0
1580,8.0
1581,6.0
1582,3.0
1583,9.0
1584,2.0
1585,9.0
1586,7.0
1587,1.0
1588,3.0
1589,6.0
1590,8.0
1591,7.0
1592,7.0
1593,0.0
1594,3.0
1595,9.0
1596,9.0
1597,4.0
1598,5.0
1599,1.0
1600,6.0
1601,4.0
1602,5.0
1603,7.0
1604,0.0
1605,0.0
1606,6.0
1607,2.0
1608,9.0
1609,1.0
1610,7.0
1611,5.0
1612,9.0
1613,8.0
1614,7.0
1615,9.0
1616,7.0
1617,6.0
1618,3.0
1619,7.0
1620,3.0
1621,5.0
1622,2.0
1623,1.0
1624,8.0
1625,5.0
1626,0.0
1627,4.0
1628,8.0
1629,3.0
1630,1.0
1631,2.0
1632,4.0
1633,7.0
1634,8.0
1635,6.0
1636,5.0
1637,6.0
1638,8.0
1639,4.0
1640,3.0
1641,3.0
1642,3.0
1643,7.0
1644,3.0
1645,0.0
1646,9.0
1647,0.0
1648,4.0
1649,6.0
1650,9.0
1651,3.0
1652,6.0
1653,1.0
1654,1.0
1655,0.0
1656,6.0
1657,4.0
1658,0.0
1659,1.0
1660,8.0
1661,0.0
1662,1.0
1663,7.0
1664,6.0
1665,7.0
1666,1.0
1667,8.0
1668,7.0
1669,3.0
1670,1.0
1671,8.0
1672,1.0
1673,6.0
1674,3.0
1675,5.0
1676,0.0
1677,5.0
1678,6.0
1679,9.0
1680,3.0
1681,2.0
1682,6.0
1683,7.0
1684,1.0
1685,2.0
1686,8.0
1687,7.0
1688,8.0
1689,2.0
1690,2.0
1691,5.0
1692,7.0
1693,7.0
1694,7.0
1695,8.0
1696,4.0
1697,1.0
1698,5.0
1699,2.0
1700,2.0
1701,1.0
1702,5.0
1703,1.0
1704,2.0
1705,8.0
1706,2.0
1707,3.0
1708,4.0
1709,7.0
1710,3.0
1711,8.0
1712,8.0
1713,8.0
1714,8.0
1715,3.0
1716,9.0
1717,7.0
1718,2.0
1719,7.0
1720,6.0
1721,5.0
1722,0.0
1723,8.0
1724,2.0
1725,4.0
1726,7.0
1727,8.0
1728,7.0
1729,3.0
1730,5.0
1731,4.0
1732,1.0
1733,4.0
1734,2.0
1735,8.0
1736,8.0
1737,3.0
1738,3.0
1739,7.0
1740,6.0
1741,8.0
1742,7.0
1743,4.0
1744,2.0
1745,6.0
1746,9.0
1747,3.0
1748,0.0
1749,7.0
1750,3.0
1751,8.0
1752,9.0
1753,6.0
1754,6.0
1755,2.0
1756,0.0
1757,9.0
1758,7.0
1759,5.0
1760,0.0
1761,9.0
1762,8.0
1763,0.0
1764,5.0
1765,7.0
1766,3.0
1767,8.0
1768,8.0
1769,0.0
1770,3.0
1771,2.0
1772,7.0
1773,3.0
1774,1.0
1775,4.0
1776,6.0
1777,0.0
1778,1.0
1779,9.0
1780,2.0
1781,3.0
1782,6.0
1783,1.0
1784,4.0
1785,5.0
1786,6.0
1787,3.0
1788,6.0
1789,3.0
1790,9.0
1791,1.0
1792,9.0
1793,8.0
1794,4.0
1795,0.0
1796,7.0
1797,9.0
1798,1.0
1799,9.0
1800,5.0
1801,8.0
1802,8.0
1803,7.0
1804,5.0
1805,7.0
1806,7.0
1807,2.0
1808,5.0
1809,5.0
1810,5.0
1811,6.0
1812,3.0
1813,8.0
1814,0.0
1815,6.0
1816,3.0
1817,9.0
1818,3.0
1819,3.0
1820,6.0
1821,0.0
1822,6.0
1823,6.0
1824,3.0
1825,2.0
1826,9.0
1827,5.0
1828,7.0
1829,5.0
1830,3.0
1831,9.0
1832,0.0
1833,6.0
1834,5.0
1835,0.0
1836,5.0
1837,1.0
1838,2.0
1839,5.0
1840,9.0
1841,6.0
1842,7.0
1843,6.0
1844,5.0
1845,5.0
1846,1.0
1847,5.0
1848,3.0
1849,5.0
1850,7.0
1851,9.0
1852,1.0
1853,8.0
1854,3.0
1855,8.0
1856,5.0
1857,2.0
1858,6.0
1859,8.0
1860,6.0
1861,6.0
1862,7.0
1863,5.0
1864,1.0
1865,5.0
1866,3.0
1867,5.0
1868,5.0
1869,0.0
1870,0.0
1871,6.0
1872,2.0
1873,5.0
1874,3.0
1875,8.0
1876,3.0
1877,2.0
1878,8.0
1879,9.0
1880,0.0
1881,3.0
1882,0.0
1883,7.0
1884,5.0
1885,3.0
1886,0.0
1887,1.0
1888,1.0
1889,5.0
1890,7.0
1891,7.0
1892,5.0
1893,9.0
1894,1.0
1895,1.0
1896,5.0
1897,1.0
1898,8.0
1899,0.0
1900,8.0
1901,4.0
1902,2.0
1903,8.0
1904,8.0
1905,2.0
1906,1.0
1907,3.0
1908,4.0
1909,5.0
1910,2.0
1911,3.0
1912,7.0
1913,0.0
1914,9.0
1915,4.0
1916,6.0
1917,8.0
1918,0.0
1919,6.0
1920,6.0
1921,4.0
1922,9.0
1923,7.0
1924,7.0
1925,8.0
1926,6.0
1927,2.0
1928,7.0
1929,3.0
1930,7.0
1931,6.0
1932,9.0
1933,7.0
1934,7.0
1935,8.0
1936,4.0
1937,2.0
1938,3.0
1939,8.0
1940,8.0
1941,9.0
1942,5.0
1943,7.0
1944,6.0
1945,6.0
1946,5.0
1947,0.0
1948,9.0
1949,8.0
1950,2.0
1951,6.0
1952,3.0
1953,1.0
1954,2.0
1955,6.0
1956,2.0
1957,1.0
1958,6.0
1959,8.0
1960,2.0
1961,5.0
1962,6.0
1963,0.0
1964,3.0
1965,5.0
1966,0.0
1967,6.0
1968,9.0
1969,5.0
1970,6.0
1971,8.0
1972,9.0
1973,8.0
1974,7.0
1975,6.0
1976,9.0
1977,6.0
1978,5.0
1979,2.0
1980,8.0
1981,8.0
1982,9.0
1983,4.0
1984,2.0
1985,8.0
1986,7.0
1987,7.0
1988,2.0
1989,6.0
1990,3.0
1991,9.0
1992,6.0
1993,5.0
1994,3.0
1995,5.0
1996,3.0
1997,3.0
1998,5.0
1999,0.0
2000,2.0
2001,2.0
2002,9.0
2003,3.0
2004,7.0
2005,8.0
2006,3.0
2007,7.0
2008,0.0
2009,1.0
2010,7.0
2011,9.0
2012,8.0
2013,4.0
2014,7.0
2015,9.0
2016,4.0
2017,1.0
2018,0.0
2019,5.0
2020,5.0
2021,7.0
2022,8.0
2023,9.0
2024,8.0
2025,7.0
2026,3.0
2027,8.0
2028,5.0
2029,5.0
2030,3.0
2031,1.0
2032,0.0
2033,5.0
2034,9.0
2035,5.0
2036,2.0
2037,0.0
2038,3.0
2039,6.0
2040,5.0
2041,8.0
2042,1.0
2043,1.0
2044,6.0
2045,2.0
2046,9.0
2047,5.0
2048,9.0
2049,8.0
2050,4.0
2051,1.0
2052,7.0
2053,0.0
2054,9.0
2055,7.0
2056,0.0
2057,6.0
2058,3.0
2059,2.0
2060,7.0
2061,6.0
2062,7.0
2063,8.0
2064,3.0
2065,7.0
2066,7.0
2067,5.0
2068,1.0
2069,9.0
2070,8.0
2071,2.0
2072,4.0
2073,8.0
2074,7.0
2075,6.0
2076,4.0
2077,5.0
2078,5.0
2079,2.0
2080,5.0
2081,9.0
2082,1.0
2083,1.0
2084,3.0
2085,9.0
2086,4.0
2087,4.0
2088,6.0
2089,3.0
2090,0.0
2091,0.0
2092,7.0
2093,2.0
2094,0.0
2095,7.0
2096,5.0
2097,6.0
2098,1.0
2099,0.0
2100,3.0
2101,1.0
2102,5.0
2103,6.0
2104,5.0
2105,9.0
2106,5.0
2107,9.0
2108,0.0
2109,1.0
2110,6.0
2111,2.0
2112,9.0
2113,7.0
2114,0.0
2115,3.0
2116,0.0
2117,6.0
2118,9.0
2119,5.0
2120,5.0
2121,9.0
2122,3.0
2123,7.0
2124,6.0
2125,2.0
2126,6.0
2127,9.0
2128,6.0
2129,4.0
2130,1.0
2131,7.0
2132,9.0
2133,0.0
2134,1.0
2135,8.0
2136,8.0
2137,6.0
2138,7.0
2139,7.0
2140,8.0
2141,4.0
